date,hour,price_eur_per_mwh,is_negative_price,negative_price_duration,is_green_energy
2020-11-14,17,50.8,0,0,0
2020-11-14,18,52.625,0,0,0
2020-11-14,19,52.19,0,0,0
2020-11-14,20,40.885000000000005,0,0,0
2020-11-14,21,29.725,0,0,0
2020-11-14,22,16.38,0,0,0
2020-11-14,23,15.344999999999999,0,0,0
2020-11-14,24,10.530000000000001,0,0,0
2020-11-15,1,7.67,0,0,0
2020-11-15,2,2.565,0,0,0
2020-11-15,3,1.83,0,0,0
2020-11-15,4,0.9950000000000001,0,0,0
2020-11-15,5,1.31,0,0,0
2020-11-15,6,1.2149999999999999,0,0,0
2020-11-15,7,1.335,0,0,0
2020-11-15,8,3.5149999999999997,0,0,0
2020-11-15,9,6.06,0,0,0
2020-11-15,10,16.39,0,0,0
2020-11-15,11,23.720000000000002,0,0,0
2020-11-15,12,25.07,0,0,0
2020-11-15,13,26.39,0,0,0
2020-11-15,14,25.555000000000003,0,0,0
2020-11-15,15,25.805,0,0,0
2020-11-15,16,27.295,0,0,0
2020-11-15,17,35.895,0,0,0
2020-11-15,18,37.05,0,0,0
2020-11-15,19,29.085,0,0,0
2020-11-15,20,25.64,0,0,0
2020-11-15,21,1.0150000000000001,1,2,0
2020-11-15,22,1.03,0,0,0
2020-11-15,23,1.795,0,0,0
2020-11-15,24,1.025,0,0,0
2020-11-16,1,-0.020000000000000018,1,2,0
2020-11-16,2,0.04,0,0,0
2020-11-16,3,-0.975,1,3,0
2020-11-16,4,-2.625,1,3,0
2020-11-16,5,-0.53,1,3,0
2020-11-16,6,1.02,0,0,0
2020-11-16,7,18.47,0,0,0
2020-11-16,8,25.97,0,0,0
2020-11-16,9,36.38,0,0,0
2020-11-16,10,33.06,0,0,0
2020-11-16,11,31.134999999999998,0,0,0
2020-11-16,12,33.985,0,0,0
2020-11-16,13,33.585,0,0,0
2020-11-16,14,30.295,0,0,0
2020-11-16,15,38.205,0,0,0
2020-11-16,16,48.730000000000004,0,0,0
2020-11-16,17,51.54,0,0,0
2020-11-16,18,53.36,0,0,0
2020-11-16,19,51.620000000000005,0,0,0
2020-11-16,20,32.83,0,0,0
2020-11-16,21,22.159999999999997,0,0,0
2020-11-16,22,18.465,0,0,0
2020-11-16,23,10.71,0,0,0
2020-11-16,24,1.87,0,0,0
2020-11-17,1,1.69,0,0,0
2020-11-17,2,1.35,0,0,0
2020-11-17,3,1.32,0,0,0
2020-11-17,4,1.45,0,0,0
2020-11-17,5,2.1,0,0,0
2020-11-17,6,16.345,0,0,0
2020-11-17,7,30.095,0,0,0
2020-11-17,8,35.93,0,0,0
2020-11-17,9,30.815,0,0,0
2020-11-17,10,28.505,0,0,0
2020-11-17,11,30.845000000000002,0,0,0
2020-11-17,12,28.145,0,0,0
2020-11-17,13,28.119999999999997,0,0,0
2020-11-17,14,28.47,0,0,0
2020-11-17,15,28.134999999999998,0,0,0
2020-11-17,16,22.885,0,0,0
2020-11-17,17,28.12,0,0,0
2020-11-17,18,28.25,0,0,0
2020-11-17,19,26.33,0,0,0
2020-11-17,20,23.895,0,0,0
2020-11-17,21,22.09,0,0,0
2020-11-17,22,9.365,0,0,0
2020-11-17,23,5.49,0,0,0
2020-11-17,24,1.13,0,0,0
2020-11-18,1,1.135,0,0,0
2020-11-18,2,0.87,0,0,0
2020-11-18,3,0.77,0,0,0
2020-11-18,4,0.81,0,0,0
2020-11-18,5,1.04,0,0,0
2020-11-18,6,1.6949999999999998,0,0,0
2020-11-18,7,19.525000000000002,0,0,0
2020-11-18,8,25.495,0,0,0
2020-11-18,9,28.75,0,0,0
2020-11-18,10,28.76,0,0,0
2020-11-18,11,28.75,0,0,0
2020-11-18,12,28.71,0,0,0
2020-11-18,13,25.51,0,0,0
2020-11-18,14,25.535,0,0,0
2020-11-18,15,22.295,0,0,0
2020-11-18,16,22.575,0,0,0
2020-11-18,17,25.575000000000003,0,0,0
2020-11-18,18,29.314999999999998,0,0,0
2020-11-18,19,23.515,0,0,0
2020-11-18,20,20.220000000000002,0,0,0
2020-11-18,21,16.205,0,0,0
2020-11-18,22,2.22,0,0,0
2020-11-18,23,1.74,0,0,0
2020-11-18,24,0.8999999999999999,0,0,0
2020-11-19,1,1.025,0,0,0
2020-11-19,2,0.555,0,0,0
2020-11-19,3,0.3,0,0,0
2020-11-19,4,0.14500000000000002,0,0,0
2020-11-19,5,0.415,0,0,0
2020-11-19,6,1.01,0,0,0
2020-11-19,7,1.645,0,0,0
2020-11-19,8,2.69,0,0,0
2020-11-19,9,3.385,0,0,0
2020-11-19,10,2.475,0,0,0
2020-11-19,11,2.435,0,0,0
2020-11-19,12,2.37,0,0,0
2020-11-19,13,15.254999999999999,0,0,0
2020-11-19,14,14.805,0,0,0
2020-11-19,15,15.05,0,0,0
2020-11-19,16,19.015,0,0,0
2020-11-19,17,28.395,0,0,0
2020-11-19,18,25.895,0,0,0
2020-11-19,19,28.275,0,0,0
2020-11-19,20,25.16,0,0,0
2020-11-19,21,19.174999999999997,0,0,0
2020-11-19,22,4.755,0,0,0
2020-11-19,23,2.215,0,0,0
2020-11-19,24,1.56,0,0,0
2020-11-20,1,1.505,0,0,0
2020-11-20,2,1.33,0,0,0
2020-11-20,3,1.4100000000000001,0,0,0
2020-11-20,4,1.72,0,0,0
2020-11-20,5,2.355,0,0,0
2020-11-20,6,11.73,0,0,0
2020-11-20,7,27.14,0,0,0
2020-11-20,8,51.42,0,0,0
2020-11-20,9,54.205,0,0,0
2020-11-20,10,50.625,0,0,0
2020-11-20,11,48.835,0,0,0
2020-11-20,12,48.79,0,0,0
2020-11-20,13,48.89,0,0,0
2020-11-20,14,50.05,0,0,0
2020-11-20,15,50.144999999999996,0,0,0
2020-11-20,16,55.364999999999995,0,0,0
2020-11-20,17,97.935,0,0,0
2020-11-20,18,129.785,0,0,0
2020-11-20,19,126.15,0,0,0
2020-11-20,20,51.46,0,0,0
2020-11-20,21,47.39,0,0,0
2020-11-20,22,44.03,0,0,0
2020-11-20,23,43.155,0,0,0
2020-11-20,24,24.965000000000003,0,0,0
2020-11-21,1,18.805,0,0,0
2020-11-21,2,16.55,0,0,0
2020-11-21,3,15.639999999999999,0,0,0
2020-11-21,4,7.79,0,0,0
2020-11-21,5,4.88,0,0,0
2020-11-21,6,6.26,0,0,0
2020-11-21,7,8.12,0,0,0
2020-11-21,8,14.39,0,0,0
2020-11-21,9,16.435,0,0,0
2020-11-21,10,14.45,0,0,0
2020-11-21,11,14.145,0,0,0
2020-11-21,12,12.975,0,0,0
2020-11-21,13,10.495,0,0,0
2020-11-21,14,6.5,0,0,0
2020-11-21,15,3.02,0,0,0
2020-11-21,16,3.7649999999999997,0,0,0
2020-11-21,17,20.52,0,0,0
2020-11-21,18,20.765,0,0,0
2020-11-21,19,19.855,0,0,0
2020-11-21,20,2.58,0,0,0
2020-11-21,21,1.7650000000000001,0,0,0
2020-11-21,22,1.47,0,0,0
2020-11-21,23,1.245,0,0,0
2020-11-21,24,0.885,0,0,0
2020-11-22,1,1.3050000000000002,0,0,0
2020-11-22,2,0.95,0,0,0
2020-11-22,3,0.87,0,0,0
2020-11-22,4,0.81,0,0,0
2020-11-22,5,0.81,0,0,0
2020-11-22,6,0.82,0,0,0
2020-11-22,7,0.74,0,0,0
2020-11-22,8,0.72,0,0,0
2020-11-22,9,0.93,0,0,0
2020-11-22,10,1.295,0,0,0
2020-11-22,11,1.395,0,0,0
2020-11-22,12,1.42,0,0,0
2020-11-22,13,1.395,0,0,0
2020-11-22,14,1.49,0,0,0
2020-11-22,15,1.62,0,0,0
2020-11-22,16,1.7850000000000001,0,0,0
2020-11-22,17,5.239999999999999,0,0,0
2020-11-22,18,22.134999999999998,0,0,0
2020-11-22,19,23.189999999999998,0,0,0
2020-11-22,20,6.630000000000001,0,0,0
2020-11-22,21,1.915,0,0,0
2020-11-22,22,1.7,0,0,0
2020-11-22,23,1.56,0,0,0
2020-11-22,24,1.22,0,0,0
2020-11-23,1,1.29,0,0,0
2020-11-23,2,1.02,0,0,0
2020-11-23,3,0.89,0,0,0
2020-11-23,4,0.94,0,0,0
2020-11-23,5,1.44,0,0,0
2020-11-23,6,2.535,0,0,0
2020-11-23,7,23.25,0,0,0
2020-11-23,8,30.099999999999998,0,0,0
2020-11-23,9,30.73,0,0,0
2020-11-23,10,24.0,0,0,0
2020-11-23,11,25.37,0,0,0
2020-11-23,12,22.520000000000003,0,0,0
2020-11-23,13,22.240000000000002,0,0,0
2020-11-23,14,24.275,0,0,0
2020-11-23,15,26.675,0,0,0
2020-11-23,16,37.835,0,0,0
2020-11-23,17,53.629999999999995,0,0,0
2020-11-23,18,48.35,0,0,0
2020-11-23,19,37.7,0,0,0
2020-11-23,20,26.67,0,0,0
2020-11-23,21,5.41,0,0,0
2020-11-23,22,4.6,0,0,0
2020-11-23,23,3.85,0,0,0
2020-11-23,24,3.0,0,0,0
2020-11-24,1,1.29,0,0,0
2020-11-24,2,1.975,0,0,0
2020-11-24,3,1.975,0,0,0
2020-11-24,4,1.98,0,0,0
2020-11-24,5,2.38,0,0,0
2020-11-24,6,2.975,0,0,0
2020-11-24,7,3.7649999999999997,0,0,0
2020-11-24,8,22.255,0,0,0
2020-11-24,9,27.71,0,0,0
2020-11-24,10,17.04,0,0,0
2020-11-24,11,15.98,0,0,0
2020-11-24,12,9.24,0,0,0
2020-11-24,13,22.04,0,0,0
2020-11-24,14,22.285,0,0,0
2020-11-24,15,25.035,0,0,0
2020-11-24,16,26.939999999999998,0,0,0
2020-11-24,17,27.965000000000003,0,0,0
2020-11-24,18,36.54,0,0,0
2020-11-24,19,29.97,0,0,0
2020-11-24,20,26.994999999999997,0,0,0
2020-11-24,21,13.24,0,0,0
2020-11-24,22,22.08,0,0,0
2020-11-24,23,6.0,0,0,0
2020-11-24,24,4.41,0,0,0
2020-11-25,1,4.27,0,0,0
2020-11-25,2,4.13,0,0,0
2020-11-25,3,4.06,0,0,0
2020-11-25,4,3.98,0,0,0
2020-11-25,5,4.06,0,0,0
2020-11-25,6,4.55,0,0,0
2020-11-25,7,19.494999999999997,0,0,0
2020-11-25,8,34.57,0,0,0
2020-11-25,9,33.235,0,0,0
2020-11-25,10,30.365,0,0,0
2020-11-25,11,28.045,0,0,0
2020-11-25,12,27.965000000000003,0,0,0
2020-11-25,13,27.46,0,0,0
2020-11-25,14,28.985,0,0,0
2020-11-25,15,31.645,0,0,0
2020-11-25,16,32.15,0,0,0
2020-11-25,17,35.4,0,0,0
2020-11-25,18,60.7,0,0,0
2020-11-25,19,57.6,0,0,0
2020-11-25,20,41.36,0,0,0
2020-11-25,21,41.31,0,0,0
2020-11-25,22,41.32,0,0,0
2020-11-25,23,15.32,0,0,0
2020-11-25,24,8.04,0,0,0
2020-11-26,1,4.29,0,0,0
2020-11-26,2,4.33,0,0,0
2020-11-26,3,4.35,0,0,0
2020-11-26,4,4.56,0,0,0
2020-11-26,5,9.88,0,0,0
2020-11-26,6,30.04,0,0,0
2020-11-26,7,45.84,0,0,0
2020-11-26,8,59.93,0,0,0
2020-11-26,9,65.69,0,0,0
2020-11-26,10,64.26,0,0,0
2020-11-26,11,58.51,0,0,0
2020-11-26,12,59.11,0,0,0
2020-11-26,13,55.79,0,0,0
2020-11-26,14,57.7,0,0,0
2020-11-26,15,62.435,0,0,0
2020-11-26,16,68.37,0,0,0
2020-11-26,17,73.555,0,0,0
2020-11-26,18,110.13,0,0,0
2020-11-26,19,79.81,0,0,0
2020-11-26,20,69.99,0,0,0
2020-11-26,21,59.64,0,0,0
2020-11-26,22,52.23,0,0,0
2020-11-26,23,49.73,0,0,0
2020-11-26,24,45.17,0,0,0
2020-11-27,1,45.42,0,0,0
2020-11-27,2,44.245000000000005,0,0,0
2020-11-27,3,42.235,0,0,0
2020-11-27,4,39.885,0,0,0
2020-11-27,5,40.974999999999994,0,0,0
2020-11-27,6,44.620000000000005,0,0,0
2020-11-27,7,54.510000000000005,0,0,0
2020-11-27,8,77.67500000000001,0,0,0
2020-11-27,9,92.665,0,0,0
2020-11-27,10,80.34,0,0,0
2020-11-27,11,77.91,0,0,0
2020-11-27,12,74.87,0,0,0
2020-11-27,13,71.345,0,0,0
2020-11-27,14,70.11,0,0,0
2020-11-27,15,70.49000000000001,0,0,0
2020-11-27,16,78.69,0,0,0
2020-11-27,17,85.075,0,0,0
2020-11-27,18,107.655,0,0,0
2020-11-27,19,79.83500000000001,0,0,0
2020-11-27,20,72.83500000000001,0,0,0
2020-11-27,21,59.02,0,0,0
2020-11-27,22,52.91,0,0,0
2020-11-27,23,51.74,0,0,0
2020-11-27,24,46.46,0,0,0
2020-11-28,1,48.93,0,0,0
2020-11-28,2,45.36,0,0,0
2020-11-28,3,40.2,0,0,0
2020-11-28,4,37.614999999999995,0,0,0
2020-11-28,5,40.629999999999995,0,0,0
2020-11-28,6,41.97,0,0,0
2020-11-28,7,41.97,0,0,0
2020-11-28,8,45.04,0,0,0
2020-11-28,9,45.69,0,0,0
2020-11-28,10,49.864999999999995,0,0,0
2020-11-28,11,50.96,0,0,0
2020-11-28,12,49.614999999999995,0,0,0
2020-11-28,13,49.685,0,0,0
2020-11-28,14,48.935,0,0,0
2020-11-28,15,48.45,0,0,0
2020-11-28,16,48.45,0,0,0
2020-11-28,17,51.205,0,0,0
2020-11-28,18,56.925,0,0,0
2020-11-28,19,56.83,0,0,0
2020-11-28,20,54.489999999999995,0,0,0
2020-11-28,21,48.245,0,0,0
2020-11-28,22,42.49,0,0,0
2020-11-28,23,41.125,0,0,0
2020-11-28,24,39.65,0,0,0
2020-11-29,1,36.754999999999995,0,0,0
2020-11-29,2,37.150000000000006,0,0,0
2020-11-29,3,32.99,0,0,0
2020-11-29,4,32.195,0,0,0
2020-11-29,5,35.57,0,0,0
2020-11-29,6,37.53,0,0,0
2020-11-29,7,37.91,0,0,0
2020-11-29,8,40.6,0,0,0
2020-11-29,9,42.995,0,0,0
2020-11-29,10,45.455,0,0,0
2020-11-29,11,45.675,0,0,0
2020-11-29,12,46.88,0,0,0
2020-11-29,13,46.84,0,0,0
2020-11-29,14,45.260000000000005,0,0,0
2020-11-29,15,44.31,0,0,0
2020-11-29,16,48.415,0,0,0
2020-11-29,17,55.760000000000005,0,0,0
2020-11-29,18,58.175,0,0,0
2020-11-29,19,59.925,0,0,0
2020-11-29,20,59.695,0,0,0
2020-11-29,21,56.81999999999999,0,0,0
2020-11-29,22,52.905,0,0,0
2020-11-29,23,50.5,0,0,0
2020-11-29,24,45.17,0,0,0
2020-11-30,1,46.04,0,0,0
2020-11-30,2,43.04,0,0,0
2020-11-30,3,42.07,0,0,0
2020-11-30,4,38.82,0,0,0
2020-11-30,5,38.620000000000005,0,0,0
2020-11-30,6,43.74,0,0,0
2020-11-30,7,63.875,0,0,0
2020-11-30,8,135.24,0,0,0
2020-11-30,9,165.81,0,0,0
2020-11-30,10,74.53,0,0,0
2020-11-30,11,67.17,0,0,0
2020-11-30,12,63.59,0,0,0
2020-11-30,13,50.45,0,0,0
2020-11-30,14,46.559999999999995,0,0,0
2020-11-30,15,56.739999999999995,0,0,0
2020-11-30,16,100.315,0,0,0
2020-11-30,17,107.03,0,0,0
2020-11-30,18,93.775,0,0,0
2020-11-30,19,66.475,0,0,0
2020-11-30,20,53.370000000000005,0,0,0
2020-11-30,21,42.85,0,0,0
2020-11-30,22,40.1,0,0,0
2020-11-30,23,37.68,0,0,0
2020-11-30,24,20.99,0,0,0
2020-12-01,1,23.19,0,0,0
2020-12-01,2,25.02,0,0,0
2020-12-01,3,25.02,0,0,0
2020-12-01,4,33.26,0,0,0
2020-12-01,5,35.34,0,0,0
2020-12-01,6,38.43,0,0,0
2020-12-01,7,50.0,0,0,0
2020-12-01,8,64.08,0,0,0
2020-12-01,9,66.60499999999999,0,0,0
2020-12-01,10,90.61,0,0,0
2020-12-01,11,67.22999999999999,0,0,0
2020-12-01,12,67.66499999999999,0,0,0
2020-12-01,13,73.705,0,0,0
2020-12-01,14,72.94,0,0,0
2020-12-01,15,68.53,0,0,0
2020-12-01,16,90.405,0,0,0
2020-12-01,17,105.015,0,0,0
2020-12-01,18,113.96000000000001,0,0,0
2020-12-01,19,76.525,0,0,0
2020-12-01,20,68.85,0,0,0
2020-12-01,21,59.16,0,0,0
2020-12-01,22,54.405,0,0,0
2020-12-01,23,50.16,0,0,0
2020-12-01,24,47.13,0,0,0
2020-12-02,1,47.8,0,0,0
2020-12-02,2,46.27,0,0,0
2020-12-02,3,44.71,0,0,0
2020-12-02,4,43.42,0,0,0
2020-12-02,5,44.56,0,0,0
2020-12-02,6,47.49,0,0,0
2020-12-02,7,60.8,0,0,0
2020-12-02,8,83.67,0,0,0
2020-12-02,9,105.46,0,0,0
2020-12-02,10,105.42,0,0,0
2020-12-02,11,100.06,0,0,0
2020-12-02,12,95.19,0,0,0
2020-12-02,13,85.99000000000001,0,0,0
2020-12-02,14,82.9,0,0,0
2020-12-02,15,90.0,0,0,0
2020-12-02,16,88.09,0,0,0
2020-12-02,17,105.4,0,0,0
2020-12-02,18,110.56,0,0,0
2020-12-02,19,96.65,0,0,0
2020-12-02,20,75.92,0,0,0
2020-12-02,21,60.99,0,0,0
2020-12-02,22,44.415,0,0,0
2020-12-02,23,31.15,0,0,0
2020-12-02,24,16.77,0,0,0
2020-12-03,1,9.23,0,0,0
2020-12-03,2,8.48,0,0,0
2020-12-03,3,8.19,0,0,0
2020-12-03,4,8.35,0,0,0
2020-12-03,5,8.94,0,0,0
2020-12-03,6,12.9,0,0,0
2020-12-03,7,17.9,0,0,0
2020-12-03,8,52.655,0,0,0
2020-12-03,9,61.07,0,0,0
2020-12-03,10,56.745000000000005,0,0,0
2020-12-03,11,52.815,0,0,0
2020-12-03,12,55.08,0,0,0
2020-12-03,13,49.83,0,0,0
2020-12-03,14,56.74,0,0,0
2020-12-03,15,54.39,0,0,0
2020-12-03,16,51.96,0,0,0
2020-12-03,17,50.99,0,0,0
2020-12-03,18,54.0,0,0,0
2020-12-03,19,42.315,0,0,0
2020-12-03,20,24.59,0,0,0
2020-12-03,21,18.9,0,0,0
2020-12-03,22,18.33,0,0,0
2020-12-03,23,16.18,0,0,0
2020-12-03,24,13.0,0,0,0
2020-12-04,1,10.98,0,0,0
2020-12-04,2,10.68,0,0,0
2020-12-04,3,10.53,0,0,0
2020-12-04,4,10.5,0,0,0
2020-12-04,5,10.54,0,0,0
2020-12-04,6,12.96,0,0,0
2020-12-04,7,16.82,0,0,0
2020-12-04,8,25.955,0,0,0
2020-12-04,9,30.1,0,0,0
2020-12-04,10,29.384999999999998,0,0,0
2020-12-04,11,28.03,0,0,0
2020-12-04,12,30.75,0,0,0
2020-12-04,13,29.840000000000003,0,0,0
2020-12-04,14,29.939999999999998,0,0,0
2020-12-04,15,34.905,0,0,0
2020-12-04,16,45.105000000000004,0,0,0
2020-12-04,17,53.31,0,0,0
2020-12-04,18,50.75,0,0,0
2020-12-04,19,48.59,0,0,0
2020-12-04,20,41.44,0,0,0
2020-12-04,21,20.27,0,0,0
2020-12-04,22,19.48,0,0,0
2020-12-04,23,18.47,0,0,0
2020-12-04,24,22.86,0,0,0
2020-12-05,1,35.425,0,0,0
2020-12-05,2,26.9,0,0,0
2020-12-05,3,17.06,0,0,0
2020-12-05,4,16.77,0,0,0
2020-12-05,5,16.83,0,0,0
2020-12-05,6,17.47,0,0,0
2020-12-05,7,18.47,0,0,0
2020-12-05,8,18.39,0,0,0
2020-12-05,9,19.86,0,0,0
2020-12-05,10,21.86,0,0,0
2020-12-05,11,30.18,0,0,0
2020-12-05,12,30.83,0,0,0
2020-12-05,13,22.11,0,0,0
2020-12-05,14,29.75,0,0,0
2020-12-05,15,34.09,0,0,0
2020-12-05,16,46.96,0,0,0
2020-12-05,17,52.41,0,0,0
2020-12-05,18,56.61,0,0,0
2020-12-05,19,54.18,0,0,0
2020-12-05,20,46.94,0,0,0
2020-12-05,21,42.0,0,0,0
2020-12-05,22,42.12,0,0,0
2020-12-05,23,41.5,0,0,0
2020-12-05,24,33.97,0,0,0
2020-12-06,1,22.62,0,0,0
2020-12-06,2,19.945,0,0,0
2020-12-06,3,26.825,0,0,0
2020-12-06,4,25.705,0,0,0
2020-12-06,5,25.47,0,0,0
2020-12-06,6,25.335,0,0,0
2020-12-06,7,26.29,0,0,0
2020-12-06,8,31.450000000000003,0,0,0
2020-12-06,9,44.38,0,0,0
2020-12-06,10,45.11,0,0,0
2020-12-06,11,60.275,0,0,0
2020-12-06,12,69.785,0,0,0
2020-12-06,13,69.905,0,0,0
2020-12-06,14,67.05499999999999,0,0,0
2020-12-06,15,65.49,0,0,0
2020-12-06,16,66.11,0,0,0
2020-12-06,17,50.54,0,0,0
2020-12-06,18,54.93,0,0,0
2020-12-06,19,54.22,0,0,0
2020-12-06,20,43.7,0,0,0
2020-12-06,21,38.76,0,0,0
2020-12-06,22,36.59,0,0,0
2020-12-06,23,17.77,0,0,0
2020-12-06,24,16.0,0,0,0
2020-12-07,1,13.56,0,0,0
2020-12-07,2,12.3,0,0,0
2020-12-07,3,11.71,0,0,0
2020-12-07,4,11.37,0,0,0
2020-12-07,5,11.91,0,0,0
2020-12-07,6,13.73,0,0,0
2020-12-07,7,16.26,0,0,0
2020-12-07,8,19.17,0,0,0
2020-12-07,9,19.76,0,0,0
2020-12-07,10,19.16,0,0,0
2020-12-07,11,18.97,0,0,0
2020-12-07,12,18.89,0,0,0
2020-12-07,13,18.93,0,0,0
2020-12-07,14,19.05,0,0,0
2020-12-07,15,18.99,0,0,0
2020-12-07,16,19.55,0,0,0
2020-12-07,17,20.05,0,0,0
2020-12-07,18,20.85,0,0,0
2020-12-07,19,20.08,0,0,0
2020-12-07,20,19.61,0,0,0
2020-12-07,21,18.69,0,0,0
2020-12-07,22,17.98,0,0,0
2020-12-07,23,16.12,0,0,0
2020-12-07,24,14.37,0,0,0
2020-12-08,1,28.349999999999998,0,0,0
2020-12-08,2,15.64,0,0,0
2020-12-08,3,15.59,0,0,0
2020-12-08,4,29.009999999999998,0,0,0
2020-12-08,5,36.68,0,0,0
2020-12-08,6,34.605000000000004,0,0,0
2020-12-08,7,51.58,0,0,0
2020-12-08,8,59.5,0,0,0
2020-12-08,9,74.11,0,0,0
2020-12-08,10,71.86,0,0,0
2020-12-08,11,72.44,0,0,0
2020-12-08,12,72.75,0,0,0
2020-12-08,13,77.43,0,0,0
2020-12-08,14,76.96,0,0,0
2020-12-08,15,76.48,0,0,0
2020-12-08,16,75.62,0,0,0
2020-12-08,17,81.07,0,0,0
2020-12-08,18,78.97,0,0,0
2020-12-08,19,67.05,0,0,0
2020-12-08,20,65.12,0,0,0
2020-12-08,21,59.46,0,0,0
2020-12-08,22,55.64,0,0,0
2020-12-08,23,51.75,0,0,0
2020-12-08,24,47.05,0,0,0
2020-12-09,1,34.74,0,0,0
2020-12-09,2,30.765,0,0,0
2020-12-09,3,26.14,0,0,0
2020-12-09,4,20.04,0,0,0
2020-12-09,5,20.02,0,0,0
2020-12-09,6,28.6,0,0,0
2020-12-09,7,51.22,0,0,0
2020-12-09,8,69.0,0,0,0
2020-12-09,9,81.66,0,0,0
2020-12-09,10,78.23,0,0,0
2020-12-09,11,69.96,0,0,0
2020-12-09,12,73.71,0,0,0
2020-12-09,13,78.27,0,0,0
2020-12-09,14,79.16,0,0,0
2020-12-09,15,84.4,0,0,0
2020-12-09,16,89.83,0,0,0
2020-12-09,17,90.19,0,0,0
2020-12-09,18,114.0,0,0,0
2020-12-09,19,80.52,0,0,0
2020-12-09,20,73.81,0,0,0
2020-12-09,21,50.74,0,0,0
2020-12-09,22,46.65,0,0,0
2020-12-09,23,41.5,0,0,0
2020-12-09,24,25.0,0,0,0
2020-12-10,1,34.455,0,0,0
2020-12-10,2,28.865000000000002,0,0,0
2020-12-10,3,27.94,0,0,0
2020-12-10,4,27.675,0,0,0
2020-12-10,5,35.754999999999995,0,0,0
2020-12-10,6,41.989999999999995,0,0,0
2020-12-10,7,53.8,0,0,0
2020-12-10,8,72.93,0,0,0
2020-12-10,9,96.43,0,0,0
2020-12-10,10,93.94,0,0,0
2020-12-10,11,92.48,0,0,0
2020-12-10,12,92.99,0,0,0
2020-12-10,13,86.82,0,0,0
2020-12-10,14,93.1,0,0,0
2020-12-10,15,85.24,0,0,0
2020-12-10,16,89.68,0,0,0
2020-12-10,17,101.0,0,0,0
2020-12-10,18,105.41,0,0,0
2020-12-10,19,93.56,0,0,0
2020-12-10,20,75.22,0,0,0
2020-12-10,21,60.26,0,0,0
2020-12-10,22,50.15,0,0,0
2020-12-10,23,45.51,0,0,0
2020-12-10,24,41.89,0,0,0
2020-12-11,1,39.58,0,0,0
2020-12-11,2,35.87,0,0,0
2020-12-11,3,26.56,0,0,0
2020-12-11,4,20.24,0,0,0
2020-12-11,5,20.24,0,0,0
2020-12-11,6,20.58,0,0,0
2020-12-11,7,29.810000000000002,0,0,0
2020-12-11,8,52.535,0,0,0
2020-12-11,9,63.760000000000005,0,0,0
2020-12-11,10,64.245,0,0,0
2020-12-11,11,63.129999999999995,0,0,0
2020-12-11,12,63.870000000000005,0,0,0
2020-12-11,13,62.08,0,0,0
2020-12-11,14,59.015,0,0,0
2020-12-11,15,49.805,0,0,0
2020-12-11,16,51.03,0,0,0
2020-12-11,17,58.97,0,0,0
2020-12-11,18,60.485,0,0,0
2020-12-11,19,46.07,0,0,0
2020-12-11,20,34.64,0,0,0
2020-12-11,21,29.27,0,0,0
2020-12-11,22,28.230000000000004,0,0,0
2020-12-11,23,20.4,0,0,0
2020-12-11,24,19.87,0,0,0
2020-12-12,1,20.21,0,0,0
2020-12-12,2,19.93,0,0,0
2020-12-12,3,19.67,0,0,0
2020-12-12,4,19.25,0,0,0
2020-12-12,5,19.65,0,0,0
2020-12-12,6,19.96,0,0,0
2020-12-12,7,20.66,0,0,0
2020-12-12,8,20.84,0,0,0
2020-12-12,9,21.84,0,0,0
2020-12-12,10,29.92,0,0,0
2020-12-12,11,45.185,0,0,0
2020-12-12,12,49.655,0,0,0
2020-12-12,13,51.004999999999995,0,0,0
2020-12-12,14,49.95,0,0,0
2020-12-12,15,47.65,0,0,0
2020-12-12,16,50.4,0,0,0
2020-12-12,17,53.644999999999996,0,0,0
2020-12-12,18,58.63,0,0,0
2020-12-12,19,58.63,0,0,0
2020-12-12,20,55.09,0,0,0
2020-12-12,21,48.27,0,0,0
2020-12-12,22,46.39,0,0,0
2020-12-12,23,43.56,0,0,0
2020-12-12,24,39.96,0,0,0
2020-12-13,1,41.96,0,0,0
2020-12-13,2,35.07,0,0,0
2020-12-13,3,30.09,0,0,0
2020-12-13,4,30.07,0,0,0
2020-12-13,5,35.03,0,0,0
2020-12-13,6,34.25,0,0,0
2020-12-13,7,35.01,0,0,0
2020-12-13,8,37.8,0,0,0
2020-12-13,9,41.46,0,0,0
2020-12-13,10,45.16,0,0,0
2020-12-13,11,48.28,0,0,0
2020-12-13,12,51.56,0,0,0
2020-12-13,13,52.55,0,0,0
2020-12-13,14,47.02,0,0,0
2020-12-13,15,44.975,0,0,0
2020-12-13,16,56.275000000000006,0,0,0
2020-12-13,17,61.260000000000005,0,0,0
2020-12-13,18,64.30499999999999,0,0,0
2020-12-13,19,63.645,0,0,0
2020-12-13,20,56.55,0,0,0
2020-12-13,21,42.04,0,0,0
2020-12-13,22,41.13,0,0,0
2020-12-13,23,40.36,0,0,0
2020-12-13,24,34.42,0,0,0
2020-12-14,1,21.15,0,0,0
2020-12-14,2,20.64,0,0,0
2020-12-14,3,20.25,0,0,0
2020-12-14,4,20.15,0,0,0
2020-12-14,5,20.33,0,0,0
2020-12-14,6,20.38,0,0,0
2020-12-14,7,23.8,0,0,0
2020-12-14,8,58.075,0,0,0
